Client_ID,Sales_Rep_ID,Salary,DOB,AUM,Race,Gender,Occupation,Days_with_Bank,Customer_Status,Contacted_Date,Contact_Channel,Appointment Date,Product_Purchased_1,APE,UT_Volume,Product_Status,Date_Closed,Mortage_Amount
C04902,SR034,6541,8/5/1986,112667,Chinese,Female,Nurse,900,Rejected,19 Mar 2025,Phone,,,,,,,
C05036,SR065,3783,7/31/1985,109644,Chinese,Female,Teacher,2268,Rejected,19 Mar 2025,Phone,,,,,,,
C13147,SR098,3107,9/8/1984,101168,Chinese,Female,Self-Employed,1269,Not contactable,19 Mar 2025,Phone,,,,,,,
C00827,SR096,5804,9/28/1983,89674,Chinese,Female,Engineer,1918,Rejected,19 Mar 2025,Phone,,,,,,,
C13103,SR116,8233,3/6/1982,49976,Malay,Female,Banker,1746,Not contactable,19 Mar 2025,Phone,,,,,,,
C05858,SR083,5177,3/5/1982,112883,Chinese,Female,Self-Employed,933,Rejected,19 Mar 2025,Phone,,,,,,,
C08860,SR101,5629,7/15/1981,51360,Chinese,Male,Nurse,1072,Rejected,19 Mar 2025,Phone,,,,,,,
C13682,SR022,5021,4/11/1979,111082,Chinese,Male,Self-Employed,1513,Not contactable,19 Mar 2025,Phone,,,,,,,
C06258,SR047,3390,1/3/1979,87240,Chinese,Female,Manager,315,Rejected,19 Mar 2025,Phone,,,,,,,
C10719,SR049,4173,12/8/1978,101029,Chinese,Male,Self-Employed,1701,Rejected,19 Mar 2025,Phone,,,,,,,
C14061,SR073,2965,11/18/1978,125978,Chinese,Male,Banker,1464,Not contactable,19 Mar 2025,Phone,,,,,,,
C10932,SR063,7240,7/2/1977,78448,Chinese,Female,Engineer,2241,Rejected,19 Mar 2025,Phone,,,,,,,
C07742,SR102,5717,4/10/1973,127587,Chinese,Female,Self-Employed,1307,Rejected,19 Mar 2025,Phone,,,,,,,
C05372,SR022,8485,1/14/1973,157710,Chinese,Female,Student,1866,Rejected,19 Mar 2025,Phone,,,,,,,
C14648,SR041,5708,7/8/1972,69448,Malay,Female,Teacher,2530,Not contactable,19 Mar 2025,Phone,,,,,,,
C11857,SR029,3744,5/12/1972,100128,Chinese,Male,Banker,2732,Rejected,19 Mar 2025,Phone,,,,,,,
C11842,SR063,4039,12/26/1971,30590,Chinese,Male,Student,452,Not contactable,19 Mar 2025,Phone,,,,,,,
C13312,SR091,6299,1/19/1969,155074,Chinese,Female,Nurse,324,Not contactable,19 Mar 2025,Phone,,,,,,,
C10663,SR084,3907,9/9/1968,173878,Chinese,Male,Engineer,2448,Rejected,19 Mar 2025,Phone,,,,,,,
C07790,SR056,7998,3/30/1964,102946,Chinese,Female,Manager,435,Rejected,19 Mar 2025,Phone,,,,,,,
C05540,SR026,5063,12/3/1962,96171,Chinese,Female,Teacher,2229,Rejected,19 Mar 2025,Phone,,,,,,,
C02412,SR047,7235,4/6/1961,100400,Malay,Female,Manager,2297,Not contactable,19 Mar 2025,Phone,,,,,,,
C05165,SR026,3409,10/20/1966,53920,Chinese,Female,Manager,625,Not contactable,20 Mar 2025,Phone,,,,,,,
C13570,SR099,5448,5/10/1991,103676,Chinese,Male,Student,191,Rejected,20 Mar 2025,Phone,,,,,,,
C09444,SR113,5378,12/21/1965,94003,Chinese,Male,Engineer,254,Not contactable,20 Mar 2025,Phone,,,,,,,
C07765,SR071,3402,8/21/1965,104315,Chinese,Female,Teacher,1606,Not contactable,20 Mar 2025,Phone,,,,,,,
C14260,SR012,4904,2/21/1972,"$87,802",Chinese,Male,Nurse,1275,Won - closed,20 Mar 2025,Phone,27 Mar 2025,Endowment A,33255,,Active,27 Mar 2025,
C10486,SR115,4798,5/20/1988,"$116,811",Indian,Male,Engineer,1921,Won - closed,23 Mar 2025,Branch Walk-in,23 Mar 2025,Mortgage,,,Active,23 Mar 2025,247000
C06270,SR036,5073,4/21/1989,75464,Chinese,Male,Banker,1817,Rejected,20 Mar 2025,Phone,,,,,,,
C04615,SR081,568,10/18/1986,77876,Malay,Female,Manager,180,Rejected,20 Mar 2025,Phone,,,,,,,
C01379,SR013,2992,6/15/1986,128736,Chinese,Male,Engineer,2571,Rejected,20 Mar 2025,Phone,,,,,,,
C13330,SR038,6033,9/2/1975,175266,Malay,Male,Student,1271,Rejected,20 Mar 2025,Phone,,,,,,,
C02348,SR052,4161,6/20/1984,181084,Chinese,Female,Self-Employed,1440,Rejected,20 Mar 2025,Phone,,,,,,,
C14141,SR046,5280,8/21/1985,71731,Chinese,Male,Self-Employed,1923,Not contactable,20 Mar 2025,Phone,,,,,,,
C05412,SR017,3879,10/4/1965,"$110,333",Chinese,Male,Student,939,No show,20 Mar 2025,Phone,23 Mar 2025,,,,,,
C05570,SR034,4821,1/23/1983,69758,Chinese,Female,Teacher,524,Rejected,20 Mar 2025,Phone,,,,,,,
C12620,SR092,4679,8/10/1976,103119,Chinese,Female,Teacher,2092,Not contactable,20 Mar 2025,Phone,,,,,,,
C11481,SR039,5653,2/14/1977,129101,Other,Female,Nurse,604,Not contactable,20 Mar 2025,Phone,,,,,,,
C10632,SR067,4243,9/4/1995,114250,Chinese,Female,Teacher,2098,No show,20 Mar 2025,Phone,28 Mar 2025,,,,,,
C09763,SR096,6015,7/17/1966,"$99,470",Chinese,Female,Manager,710,"Client met, not won",20 Mar 2025,Phone,28 Mar 2025,,,,,,
C11712,SR057,5511,10/21/1970,"$133,893",Chinese,Male,Manager,1093,"Client met, not won",20 Mar 2025,Phone,29 Mar 2025,,,,,,
C10609,SR039,5113,6/6/1985,83380,Malay,Female,Engineer,1311,Not contactable,20 Mar 2025,Phone,,,,,,,
C09622,SR026,7562,12/22/1971,62027,Chinese,Male,Student,418,Rejected,20 Mar 2025,Phone,,,,,,,
C03799,SR052,2927,6/10/1967,161248,Chinese,Female,Self-Employed,607,Rejected,20 Mar 2025,Phone,,,,,,,
C07387,SR041,8147,3/12/1981,108568,Chinese,Female,Banker,1453,Not contactable,20 Mar 2025,Phone,,,,,,,
C00525,SR044,5646,2/1/1992,55462,Chinese,Male,Student,567,Rejected,20 Mar 2025,Phone,,,,,,,
C02818,SR085,4283,2/6/1981,67457,Chinese,Female,Banker,2495,Not contactable,20 Mar 2025,Phone,,,,,,,
C01354,SR040,4060,8/8/1993,118065,Chinese,Female,Student,1386,Rejected,20 Mar 2025,Phone,,,,,,,
C13038,SR020,6467,10/5/1997,137623,Malay,Female,Nurse,754,Rejected,20 Mar 2025,Phone,,,,,,,
C08443,SR018,4808,10/21/1996,128371,Chinese,Female,Student,2669,Not contactable,20 Mar 2025,Phone,,,,,,,
C13399,SR091,5210,9/24/1994,93819,Chinese,Male,Engineer,2899,Not contactable,20 Mar 2025,Phone,,,,,,,
C07000,SR085,7715,3/26/1994,84065,Chinese,Female,Nurse,425,Rejected,20 Mar 2025,Phone,,,,,,,
C08693,SR004,4322,2/28/1993,96417,Chinese,Female,Engineer,90,Rejected,20 Mar 2025,Phone,,,,,,,
C03028,SR047,6497,4/3/1992,88914,Other,Male,Manager,1850,Not contactable,20 Mar 2025,Phone,,,,,,,
C08140,SR109,5352,10/31/1991,63216,Chinese,Male,Nurse,807,Rejected,20 Mar 2025,Phone,,,,,,,
C07084,SR026,5023,1/13/1988,139311,Chinese,Male,Manager,1068,Rejected,20 Mar 2025,Phone,,,,,,,
C06126,SR068,4720,12/10/1986,110161,Chinese,Male,Teacher,824,Not contactable,20 Mar 2025,Phone,,,,,,,
C08004,SR058,5588,3/2/1986,68688,Indian,Female,Nurse,2330,Rejected,20 Mar 2025,Phone,,,,,,,
C11399,SR092,4557,12/20/1985,114374,Indian,Female,Teacher,1195,Not contactable,20 Mar 2025,Phone,,,,,,,
C05256,SR013,2672,8/13/1980,74291,Chinese,Male,Self-Employed,1646,Rejected,20 Mar 2025,Phone,,,,,,,
C10219,SR026,3832,3/18/1978,95757,Chinese,Male,Manager,1592,Rejected,20 Mar 2025,Phone,,,,,,,
C01447,SR116,6770,12/16/1987,"$134,437",Chinese,Female,Nurse,645,Won - closed,20 Mar 2025,Phone,24 Mar 2025,Endowment B,30777,,Active,24 Mar 2025,
C07868,SR083,2706,7/4/1977,108640,Chinese,Male,Student,1307,Rejected,20 Mar 2025,Phone,,,,,,,
C10866,SR013,3875,1/12/1977,99585,Chinese,Female,Self-Employed,1609,Rejected,20 Mar 2025,Phone,,,,,,,
C12252,SR111,7329,10/10/1975,94206,Chinese,Female,Engineer,1689,Rejected,20 Mar 2025,Phone,,,,,,,
C05159,SR014,3175,8/6/1975,79179,Malay,Female,Nurse,691,Rejected,20 Mar 2025,Phone,,,,,,,
C08309,SR022,5146,7/2/1971,84118,Indian,Female,Nurse,1687,Rejected,20 Mar 2025,Phone,,,,,,,
C11920,SR099,3313,3/24/1971,64195,Chinese,Male,Banker,1356,Not contactable,20 Mar 2025,Phone,,,,,,,
C04454,SR043,7915,1/21/1969,68041,Chinese,Male,Manager,1508,Rejected,20 Mar 2025,Phone,,,,,,,
C05661,SR096,5925,2/5/1967,80933,Chinese,Female,Student,1679,Not contactable,20 Mar 2025,Phone,,,,,,,
C14473,SR015,6155,10/29/1965,74493,Chinese,Male,Manager,1860,Rejected,20 Mar 2025,Phone,,,,,,,
C12770,SR091,6138,5/29/1964,138300,Indian,Female,Engineer,1715,Rejected,20 Mar 2025,Phone,,,,,,,
C04778,SR039,3912,11/24/1962,92113,Chinese,Female,Manager,1253,Not contactable,20 Mar 2025,Phone,,,,,,,
C12528,SR102,7466,9/8/1962,93868,Chinese,Female,Teacher,2988,Not contactable,20 Mar 2025,Phone,,,,,,,
C07532,SR015,4387,8/10/1962,93758,Chinese,Female,Engineer,1713,Rejected,20 Mar 2025,Phone,,,,,,,
C12973,SR063,4789,4/17/1991,"$138,479",Malay,Female,Banker,350,Won - closed,21 Mar 2025,Phone,30 Mar 2025,Unit Trust,,25000,Active,30 Mar 2025,
C06414,SR007,1333,6/11/1996,122846,Malay,Male,Manager,1030,Not contactable,21 Mar 2025,Phone,,,,,,,
C05473,SR071,6228,12/18/1985,82284,Chinese,Female,Manager,46,Not contactable,21 Mar 2025,Phone,,,,,,,
C04713,SR071,5453,9/1/1973,87739,Indian,Male,Teacher,1563,Rejected,21 Mar 2025,Phone,,,,,,,
C08706,SR089,7687,8/29/1994,100316,Chinese,Female,Self-Employed,2974,Not contactable,21 Mar 2025,Phone,,,,,,,
C05456,SR089,6662,2/12/1991,106540,Malay,Male,Nurse,2570,Rejected,21 Mar 2025,Phone,,,,,,,
C11011,SR056,3412,1/4/1966,77070,Other,Female,Nurse,572,Not contactable,21 Mar 2025,Phone,,,,,,,
C03348,SR084,4518,6/18/1982,"$101,460",Malay,Male,Nurse,587,"Client met, not won",21 Mar 2025,Phone,26 Mar 2025,,,,,,
C09493,SR059,5429,8/7/1985,"$91,955",Indian,Male,Nurse,895,"Client met, not won",21 Mar 2025,Phone,26 Mar 2025,,,,,,
C12677,SR035,2017,2/15/1968,81349,Chinese,Female,Teacher,1432,Rejected,21 Mar 2025,Phone,,,,,,,
C03389,SR086,4421,5/3/1994,"$114,275",Chinese,Male,Engineer,1248,"Client met, not won",21 Mar 2025,Phone,30 Mar 2025,,,,,,
C04656,SR064,4331,9/27/1968,"$91,176",Chinese,Male,Teacher,1181,"Client met, not won",21 Mar 2025,Phone,31 Mar 2025,,,,,,
C13990,SR096,4508,8/23/1997,89728,Chinese,Female,Nurse,78,No show,21 Mar 2025,Phone,31 Mar 2025,,,,,,
C11614,SR001,5158,9/9/1983,"$108,117",Malay,Male,Student,2230,"Client met, not won",21 Mar 2025,Phone,31 Mar 2025,,,,,,
C05959,SR087,3682,12/30/1966,165405,Chinese,Female,Teacher,2370,Rejected,21 Mar 2025,Phone,,,,,,,
C09566,SR099,4559,7/15/1991,170251,Chinese,Female,Manager,2584,Rejected,21 Mar 2025,Phone,,,,,,,
C08786,SR016,5977,4/9/1994,133830,Other,Male,Nurse,833,Rejected,21 Mar 2025,Phone,,,,,,,
C12265,SR116,5584,4/7/1995,57905,Chinese,Male,Self-Employed,449,Not contactable,21 Mar 2025,Phone,,,,,,,
C14446,SR103,3454,8/22/1997,102995,Chinese,Female,Manager,1183,Rejected,21 Mar 2025,Phone,,,,,,,
C10921,SR006,2406,3/12/1995,41299,Other,Female,Self-Employed,1335,Not contactable,21 Mar 2025,Phone,,,,,,,
C10076,SR070,4480,4/26/1992,141773,Chinese,Female,Manager,2907,Rejected,21 Mar 2025,Phone,,,,,,,
C01075,SR013,3295,2/28/1992,116894,Chinese,Female,Banker,1903,Not contactable,21 Mar 2025,Phone,,,,,,,
C14002,SR041,6737,3/8/1991,136327,Chinese,Female,Engineer,2979,Not contactable,21 Mar 2025,Phone,,,,,,,
C06973,SR103,3741,11/19/1990,117667,Chinese,Female,Teacher,1604,Not contactable,21 Mar 2025,Phone,,,,,,,
C00008,SR031,6120,4/19/1988,53683,Indian,Male,Engineer,275,Not contactable,21 Mar 2025,Phone,,,,,,,
C12048,SR083,7952,2/22/1988,137211,Indian,Female,Banker,1110,Rejected,21 Mar 2025,Phone,,,,,,,
C14131,SR052,5834,2/16/1986,74024,Malay,Female,Self-Employed,381,Rejected,21 Mar 2025,Phone,,,,,,,
C12741,SR054,6749,7/31/1981,90116,Chinese,Male,Manager,627,Not contactable,21 Mar 2025,Phone,,,,,,,
C02719,SR113,6042,8/20/1980,59389,Chinese,Female,Banker,2581,Not contactable,21 Mar 2025,Phone,,,,,,,
C06423,SR084,3829,4/19/1980,141064,Chinese,Male,Self-Employed,2597,Rejected,21 Mar 2025,Phone,,,,,,,
C01909,SR065,7049,3/10/1976,81069,Chinese,Female,Teacher,1673,Rejected,21 Mar 2025,Phone,,,,,,,
C01170,SR001,6976,10/5/1974,113984,Chinese,Male,Nurse,2776,Rejected,21 Mar 2025,Phone,,,,,,,
C14070,SR100,1451,6/24/1974,112891,Chinese,Male,Nurse,1681,Not contactable,21 Mar 2025,Phone,,,,,,,
C09259,SR034,5797,4/21/1971,"$180,312",Chinese,Male,Student,1839,Won - closed,16 Apr 2025,Branch Walk-in,16 Apr 2025,Mortgage,,,Active,16 Apr 2025,455000
C08496,SR083,5624,8/10/1972,67864,Chinese,Male,Manager,645,Rejected,21 Mar 2025,Phone,,,,,,,
C11377,SR019,5463,6/7/1971,84620,Chinese,Male,Student,2878,Not contactable,21 Mar 2025,Phone,,,,,,,
C11346,SR118,6584,10/1/1969,111958,Chinese,Female,Nurse,2447,Not contactable,21 Mar 2025,Phone,,,,,,,
C09889,SR084,4420,5/28/1969,141745,Indian,Female,Manager,2604,Rejected,21 Mar 2025,Phone,,,,,,,
C04082,SR006,5179,10/22/1967,74569,Chinese,Male,Student,739,Rejected,21 Mar 2025,Phone,,,,,,,
C01622,SR116,4380,7/26/1967,112175,Chinese,Male,Manager,852,Not contactable,21 Mar 2025,Phone,,,,,,,
C03488,SR028,5285,2/2/1967,99225,Chinese,Female,Engineer,1511,Not contactable,21 Mar 2025,Phone,,,,,,,
C14308,SR006,7537,12/13/1966,80223,Chinese,Male,Self-Employed,1668,Not contactable,21 Mar 2025,Phone,,,,,,,
C05273,SR006,4504,7/3/1963,104857,Chinese,Female,Engineer,1746,Not contactable,21 Mar 2025,Phone,,,,,,,
C01522,SR115,6083,11/14/1961,88657,Malay,Female,Self-Employed,2547,Rejected,21 Mar 2025,Phone,,,,,,,
C11332,SR112,5102,8/14/1960,104075,Chinese,Female,Engineer,2434,Not contactable,21 Mar 2025,Phone,,,,,,,
C03612,SR101,6769,7/27/1960,75485,Chinese,Female,Engineer,180,Rejected,21 Mar 2025,Phone,,,,,,,
C10861,SR094,4469,2/25/1960,94920,Chinese,Male,Manager,1293,Rejected,21 Mar 2025,Phone,,,,,,,
C05413,SR080,3694,1/10/1960,124688,Chinese,Female,Teacher,1241,Not contactable,21 Mar 2025,Phone,,,,,,,
C06792,SR097,5623,10/27/1990,95386,Chinese,Male,Banker,1695,Rejected,22 Mar 2025,Phone,,,,,,,
C03287,SR099,6081,10/25/1992,62883,Chinese,Female,Self-Employed,1255,Rejected,22 Mar 2025,Phone,,,,,,,
C08712,SR018,8000,9/3/1964,"$48,939",Chinese,Male,Teacher,222,Won - closed,22 Mar 2025,Phone,28 Mar 2025,Term Basic,592,,Active,28 Mar 2025,
C10454,SR106,4469,4/4/1969,88957,Chinese,Male,Manager,2777,Not contactable,22 Mar 2025,Phone,,,,,,,
C08758,SR082,1842,5/12/1989,98280,Chinese,Female,Nurse,412,Rejected,22 Mar 2025,Phone,,,,,,,
C02020,SR079,6085,5/26/1972,90064,Japanese,Male,Manager,1348,Not contactable,22 Mar 2025,Phone,,,,,,,
C08307,SR066,5611,5/22/1974,120886,Chinese,Female,Banker,323,Rejected,22 Mar 2025,Phone,,,,,,,
C11631,SR108,3597,7/12/1989,73453,Malay,Female,Student,742,Not contactable,22 Mar 2025,Phone,,,,,,,
C02774,SR104,7025,9/30/1963,126627,Chinese,Female,Nurse,668,Rejected,22 Mar 2025,Phone,,,,,,,
C09484,SR077,2624,9/24/1993,117154,Chinese,Female,Manager,2529,Rejected,22 Mar 2025,Phone,,,,,,,
C04159,SR075,7239,10/10/1968,114470,Chinese,Male,Banker,1570,Rejected,22 Mar 2025,Phone,,,,,,,
C13729,SR073,2832,3/2/1972,89986,Chinese,Male,Self-Employed,514,Not contactable,22 Mar 2025,Phone,,,,,,,
C14777,SR094,5112,5/3/1981,"$57,008",Chinese,Female,Nurse,1499,No show,22 Mar 2025,Phone,22 Mar 2025,,,,,,
C10415,SR028,7056,4/25/1971,"$107,088",Chinese,Male,Teacher,2899,"Client met, not won",22 Mar 2025,Phone,23 Mar 2025,,,,,,
C14619,SR026,5825,10/29/1995,"$101,021",Chinese,Female,Student,2859,"Client met, not won",22 Mar 2025,Phone,24 Mar 2025,,,,,,
C11952,SR108,4540,6/27/1981,97253,Chinese,Female,Manager,2297,No show,22 Mar 2025,Phone,27 Mar 2025,,,,,,
C11160,SR116,4407,7/6/1984,"$73,396",Chinese,Male,Teacher,1209,No show,22 Mar 2025,Phone,29 Mar 2025,,,,,,
C07628,SR031,5971,8/20/1969,126199,Chinese,Female,Self-Employed,1808,Not contactable,22 Mar 2025,Phone,,,,,,,
C14609,SR040,4540,1/12/1986,174785,Chinese,Male,Banker,2869,Rejected,22 Mar 2025,Phone,,,,,,,
C03086,SR053,3666,12/10/1992,122039,Malay,Female,Student,1236,Not contactable,22 Mar 2025,Phone,,,,,,,
C04524,SR075,5648,7/12/1980,83360,Indian,Female,Student,1314,Rejected,22 Mar 2025,Phone,,,,,,,
C03104,SR014,5289,2/8/1983,102550,Chinese,Male,Nurse,2221,Not contactable,22 Mar 2025,Phone,,,,,,,
C06478,SR102,4252,11/25/1997,72671,Malay,Female,Banker,2272,Not contactable,22 Mar 2025,Phone,,,,,,,
C12580,SR099,4923,10/16/1997,92155,Chinese,Male,Self-Employed,2591,Rejected,22 Mar 2025,Phone,,,,,,,
C09093,SR118,4118,5/25/1997,83223,Chinese,Female,Teacher,2050,Not contactable,22 Mar 2025,Phone,,,,,,,
C14693,SR061,7149,10/9/1994,115119,Chinese,Male,Nurse,2338,Not contactable,22 Mar 2025,Phone,,,,,,,
C10051,SR012,5530,12/20/1992,74289,Chinese,Male,Manager,2956,Rejected,22 Mar 2025,Phone,,,,,,,
C12970,SR061,3255,6/2/1991,98845,Malay,Male,Student,2786,Rejected,22 Mar 2025,Phone,,,,,,,
C05476,SR074,4381,4/28/1988,60422,Chinese,Female,Self-Employed,1139,Not contactable,22 Mar 2025,Phone,,,,,,,
C08369,SR102,7215,11/14/1986,110648,Chinese,Male,Nurse,638,Not contactable,22 Mar 2025,Phone,,,,,,,
C08003,SR090,6753,1/2/1986,64880,Malay,Male,Banker,966,Rejected,22 Mar 2025,Phone,,,,,,,
C12329,SR060,4956,9/11/1981,91597,Other,Male,Engineer,1384,Not contactable,22 Mar 2025,Phone,,,,,,,
C07206,SR081,5036,9/10/1981,106358,Indian,Male,Teacher,2869,Not contactable,22 Mar 2025,Phone,,,,,,,
C12589,SR061,7692,3/18/1981,125817,Chinese,Male,Student,690,Rejected,22 Mar 2025,Phone,,,,,,,
C03973,SR090,2759,1/16/1977,72656,Chinese,Female,Manager,2263,Not contactable,22 Mar 2025,Phone,,,,,,,
C14444,SR076,4744,10/23/1971,87197,Chinese,Female,Manager,172,Rejected,22 Mar 2025,Phone,,,,,,,
C05824,SR095,6527,3/21/1971,158001,Chinese,Female,Nurse,2323,Rejected,22 Mar 2025,Phone,,,,,,,
C12929,SR037,6189,1/12/1971,99150,Chinese,Male,Engineer,1560,Not contactable,22 Mar 2025,Phone,,,,,,,
C01520,SR081,6843,5/2/1970,63403,Chinese,Male,Teacher,2954,Not contactable,22 Mar 2025,Phone,,,,,,,
C14632,SR087,4355,9/4/1969,51448,Chinese,Female,Banker,485,Not contactable,22 Mar 2025,Phone,,,,,,,
C08584,SR118,4014,1/2/1969,97555,Chinese,Male,Teacher,2312,Rejected,22 Mar 2025,Phone,,,,,,,
C09497,SR079,4471,1/15/1968,163109,Chinese,Male,Nurse,153,Rejected,22 Mar 2025,Phone,,,,,,,
C06839,SR053,2976,9/22/1967,95008,Chinese,Male,Banker,2131,Rejected,22 Mar 2025,Phone,,,,,,,
C14864,SR090,4770,1/24/1967,77907,Chinese,Male,Teacher,2725,Not contactable,22 Mar 2025,Phone,,,,,,,
C07922,SR054,5485,12/6/1965,125631,Chinese,Male,Student,2610,Not contactable,22 Mar 2025,Phone,,,,,,,
C05843,SR018,5419,1/10/1965,129957,Chinese,Female,Teacher,140,Rejected,22 Mar 2025,Phone,,,,,,,
C10487,SR014,7211,11/6/1964,158722,Indian,Female,Student,415,Not contactable,22 Mar 2025,Phone,,,,,,,
C09401,SR029,6103,1/4/1964,82132,Chinese,Male,Teacher,803,Rejected,22 Mar 2025,Phone,,,,,,,
C12400,SR079,3228,4/13/1994,161841,Chinese,Male,Teacher,1434,Rejected,23 Mar 2025,Phone,,,,,,,
C11831,SR050,3527,6/9/1968,122203,Chinese,Male,Nurse,2773,Rejected,23 Mar 2025,Phone,,,,,,,
C02442,SR069,4264,7/12/1963,70204,Chinese,Male,Engineer,2160,Rejected,23 Mar 2025,Phone,,,,,,,
C04167,SR032,2145,7/2/1970,119055,Chinese,Female,Engineer,705,Not contactable,23 Mar 2025,Phone,,,,,,,
C02204,SR005,4014,4/26/1962,134637,Chinese,Female,Manager,464,Not contactable,23 Mar 2025,Phone,,,,,,,
C08558,SR112,1817,7/18/1996,122115,Chinese,Female,Teacher,282,Rejected,23 Mar 2025,Phone,,,,,,,
C04853,SR060,5274,8/31/1963,92869,Malay,Female,Student,298,Rejected,23 Mar 2025,Phone,,,,,,,
C01753,SR105,5202,12/27/1985,63149,Chinese,Female,Manager,2695,Rejected,23 Mar 2025,Phone,,,,,,,
C08254,SR078,6446,3/27/1987,"$76,931",Chinese,Female,Banker,1739,"Client met, not won",23 Mar 2025,Phone,26 Mar 2025,,,,,,
C01566,SR004,4902,9/23/1985,"$86,825",Other,Male,Manager,1623,"Client met, not won",23 Mar 2025,Phone,24 Mar 2025,,,,,,
C00223,SR061,3704,2/14/1974,"$70,713",Chinese,Male,Nurse,711,"Client met, not won",23 Mar 2025,Phone,24 Mar 2025,,,,,,
C06339,SR069,7374,3/30/1995,"$98,544",Chinese,Male,Engineer,996,"Client met, not won",23 Mar 2025,Phone,28 Mar 2025,,,,,,
C03461,SR039,6245,11/30/1973,50607,Chinese,Female,Student,1994,Not contactable,23 Mar 2025,Phone,,,,,,,
C07948,SR020,5850,12/29/1962,111330,Chinese,Female,Self-Employed,316,Rejected,23 Mar 2025,Phone,,,,,,,
C12261,SR081,3569,10/14/1994,117397,Chinese,Male,Nurse,1121,Not contactable,23 Mar 2025,Phone,,,,,,,
C09957,SR019,6477,1/4/1993,86358,Indian,Male,Teacher,171,Not contactable,23 Mar 2025,Phone,,,,,,,
C14118,SR097,5324,2/21/1998,104185,Chinese,Male,Nurse,1942,Not contactable,23 Mar 2025,Phone,,,,,,,
C08887,SR079,4364,10/25/1994,119793,Chinese,Female,Student,2559,Not contactable,23 Mar 2025,Phone,,,,,,,
C14362,SR055,3826,11/6/1991,113892,Indian,Male,Engineer,389,Rejected,23 Mar 2025,Phone,,,,,,,
C04256,SR081,7946,3/3/1990,87136,Chinese,Female,Student,68,Rejected,23 Mar 2025,Phone,,,,,,,
C05040,SR088,7672,7/5/1988,59420,Chinese,Male,Banker,2552,Rejected,23 Mar 2025,Phone,,,,,,,
C06765,SR037,3839,11/4/1987,116277,Indian,Female,Student,1751,Not contactable,23 Mar 2025,Phone,,,,,,,
C06251,SR092,3293,5/17/1987,69023,Chinese,Female,Banker,1231,Not contactable,23 Mar 2025,Phone,,,,,,,
C07105,SR110,4908,5/14/1983,87092,Chinese,Female,Self-Employed,518,Rejected,23 Mar 2025,Phone,,,,,,,
C08972,SR016,4115,4/7/1983,57914,Chinese,Female,Teacher,1494,Not contactable,23 Mar 2025,Phone,,,,,,,
C09496,SR025,3863,12/5/1982,144997,Chinese,Male,Self-Employed,1950,Not contactable,23 Mar 2025,Phone,,,,,,,
C04030,SR046,4467,4/18/1980,63527,Chinese,Female,Teacher,1514,Not contactable,23 Mar 2025,Phone,,,,,,,
C04178,SR087,4440,11/11/1977,115801,Chinese,Female,Engineer,2386,Not contactable,23 Mar 2025,Phone,,,,,,,
C09671,SR099,3220,8/4/1977,126876,Chinese,Male,Banker,373,Not contactable,23 Mar 2025,Phone,,,,,,,
C11661,SR010,5590,10/19/1975,117801,Chinese,Female,Self-Employed,2418,Rejected,23 Mar 2025,Phone,,,,,,,
C12135,SR082,7529,12/21/1973,103433,Chinese,Female,Teacher,2986,Rejected,23 Mar 2025,Phone,,,,,,,
C02031,SR114,5308,3/30/1971,98545,Indian,Male,Student,1906,Not contactable,23 Mar 2025,Phone,,,,,,,
C08386,SR023,3883,4/1/1968,96171,Chinese,Male,Nurse,143,Rejected,23 Mar 2025,Phone,,,,,,,
C02372,SR087,5927,4/22/1965,143908,Chinese,Female,Nurse,2378,Rejected,23 Mar 2025,Phone,,,,,,,
C12517,SR004,7310,1/11/1963,138705,Chinese,Female,Nurse,1389,Not contactable,23 Mar 2025,Phone,,,,,,,
C02690,SR065,3958,10/4/1969,136943,Indian,Male,Banker,672,Rejected,24 Mar 2025,Phone,,,,,,,
C01111,SR047,5297,10/6/1975,135612,Chinese,Female,Banker,1935,Rejected,24 Mar 2025,Phone,,,,,,,
C03040,SR034,4405,4/26/1966,131695,Chinese,Female,Student,985,Rejected,24 Mar 2025,Phone,,,,,,,
C11039,SR085,4916,11/13/1986,81761,Other,Female,Student,2684,Not contactable,24 Mar 2025,Phone,,,,,,,
C10237,SR019,4302,2/10/1969,136106,Chinese,Male,Self-Employed,970,Not contactable,24 Mar 2025,Phone,,,,,,,
C09732,SR018,2963,7/1/1988,33316,Chinese,Female,Student,2177,Not contactable,24 Mar 2025,Phone,,,,,,,
C07284,SR071,5782,1/6/1994,66692,Chinese,Male,Banker,1742,Rejected,24 Mar 2025,Phone,,,,,,,
C12345,SR083,7065,8/2/1972,105867,Chinese,Female,Banker,1154,Not contactable,24 Mar 2025,Phone,,,,,,,
C02756,SR014,2758,10/30/1970,55958,Chinese,Female,Student,173,Not contactable,24 Mar 2025,Phone,,,,,,,
C07666,SR058,4220,11/12/1989,"$92,919",Chinese,Female,Banker,2534,"Client met, not won",24 Mar 2025,Phone,27 Mar 2025,,,,,,
C00725,SR003,4853,5/25/1986,"$142,783",Chinese,Male,Manager,1793,"Client met, not won",22 Mar 2025,Phone,24 Mar 2025,,,,,,
C14225,SR065,7256,11/22/1969,77253,Chinese,Female,Self-Employed,2458,Not contactable,24 Mar 2025,Phone,,,,,,,
